,clearing_time
2410,0.11718988418579102
2411,0.11714982986450195
2412,0.11725234985351562
2413,0.11699557304382324
2414,0.11738228797912598
2415,0.1177222728729248
2416,0.11790060997009277
2417,0.11767911911010742
2418,0.11832332611083984
2419,0.11840319633483887
2420,0.11800575256347656
2421,0.11764931678771973
2422,0.11818385124206543
2423,0.11821389198303223
2424,0.11854958534240723
2425,0.11835813522338867
2426,0.11858725547790527
2427,0.1268754005432129
2428,0.1182861328125
2429,0.11927938461303711
2430,0.11989569664001465
2431,0.11924457550048828
2432,0.11879777908325195
2433,0.11941218376159668
2434,0.12028741836547852
2435,0.11872243881225586
2436,0.12012624740600586
2437,0.11968302726745605
2438,0.11943602561950684
2439,0.1187593936920166
2440,0.1192176342010498
2441,0.12010335922241211
2442,0.11912226676940918
2443,0.11897897720336914
2444,0.11918973922729492
2445,0.11923408508300781
2446,0.1194460391998291
2447,0.11942911148071289
2448,0.11959123611450195
2449,0.12014651298522949
2450,0.12004256248474121
2451,0.12037825584411621
2452,0.12026476860046387
2453,0.11998319625854492
2454,0.12032771110534668
2455,0.12813329696655273
2456,0.12038636207580566
2457,0.11972260475158691
2458,0.1208946704864502
2459,0.12018752098083496
2460,0.1205894947052002
2461,0.12047839164733887
2462,0.12004828453063965
2463,0.12020468711853027
2464,0.12079620361328125
2465,0.12026357650756836
2466,0.12085890769958496
2467,0.1208493709564209
2468,0.12062358856201172
2469,0.12053585052490234
2470,0.1211080551147461
2471,0.12074398994445801
2472,0.12054443359375
2473,0.12042355537414551
2474,0.12097644805908203
2475,0.12118911743164062
2476,0.12076902389526367
2477,0.1211099624633789
2478,0.12139678001403809
2479,0.12290334701538086
2480,0.12101101875305176
2481,0.12253427505493164
2482,0.12182259559631348
2483,0.12856292724609375
2484,0.12173891067504883
2485,0.12169170379638672
2486,0.1218411922454834
2487,0.12124896049499512
2488,0.12203383445739746
2489,0.12261414527893066
2490,0.12206029891967773
2491,0.1222679615020752
2492,0.12268185615539551
2493,0.12182235717773438
2494,0.12360167503356934
2495,0.12217569351196289
2496,0.12235593795776367
2497,0.12212491035461426
2498,0.12224888801574707
2499,0.12302446365356445
