#datetime,temperature,humidity
2016-10-14T02:07:00,68,93
2016-10-14T02:34:00,68,96
2016-10-14T02:53:00,68,96
2016-10-14T03:28:00,69,96
2016-10-14T03:43:00,69,96
2016-10-14T03:53:00,70,93
2016-10-14T04:09:00,70,93
2016-10-14T04:26:00,70,97
2016-10-14T04:53:00,70,97
2016-10-14T05:13:00,70,97
2016-10-14T05:53:00,70,100
2016-10-14T06:00:00,70,100
2016-10-14T06:53:00,70,100
2016-10-14T07:53:00,71,100
2016-10-14T08:06:00,71,100
2016-10-14T08:16:00,72,97
2016-10-14T08:32:00,72,97
2016-10-14T08:39:00,72,97
2016-10-14T08:53:00,72,97
2016-10-14T09:09:00,73,96
2016-10-14T09:16:00,73,94
2016-10-14T09:53:00,72,91
2016-10-14T10:08:00,69,87
2016-10-14T10:18:00,68,87
2016-10-14T10:42:00,70,84
2016-10-14T10:53:00,73,76
2016-10-14T11:53:00,80,60
2016-10-14T12:00:00,80,58
2016-10-14T12:53:00,81,58
2016-10-14T13:53:00,85,53
2016-10-14T14:53:00,85,51
2016-10-14T15:53:00,86,49
2016-10-14T16:53:00,85,50
2016-10-14T17:53:00,81,62
2016-10-14T18:00:00,81,61
2016-10-14T18:53:00,72,87
2016-10-14T19:53:00,74,85
2016-10-14T20:53:00,75,82
2016-10-14T21:53:00,75,79
2016-10-14T22:53:00,75,84
2016-10-14T23:53:00,71,94
2016-10-15T00:00:00,76,79
2016-10-15T00:53:00,73,90
2016-10-15T01:53:00,71,94
2016-10-15T02:53:00,72,94
2016-10-15T03:53:00,70,97
2016-10-15T04:53:00,69,96
2016-10-15T05:37:00,66,100
2016-10-15T05:53:00,67,100
2016-10-15T05:59:00,67,97
2016-10-15T06:00:00,72,94
2016-10-15T06:23:00,67,100
2016-10-15T06:51:00,70,94
2016-10-15T06:53:00,69,100
2016-10-15T07:53:00,70,97
2016-10-15T08:09:00,72,94
2016-10-15T08:32:00,74,91
2016-10-15T08:51:00,75,89
2016-10-15T08:53:00,76,85
2016-10-15T09:53:00,82,69
2016-10-15T10:03:00,82,69
2016-10-15T10:51:00,84,62
2016-10-15T10:53:00,83,65
2016-10-15T11:53:00,87,57
2016-10-15T12:00:00,86,61
2016-10-15T12:53:00,89,52
2016-10-15T13:53:00,90,48
2016-10-15T14:53:00,89,50
2016-10-15T15:53:00,91,45
2016-10-15T16:53:00,88,50
2016-10-15T17:53:00,83,63
2016-10-15T18:00:00,85,55
2016-10-15T18:53:00,78,76
2016-10-15T19:53:00,80,69
2016-10-15T20:53:00,77,79
2016-10-15T21:53:00,77,82
2016-10-15T22:53:00,75,88
2016-10-15T23:53:00,74,94
2016-10-16T00:00:00,76,85
2016-10-16T00:53:00,73,94
2016-10-16T01:53:00,74,94
2016-10-16T02:34:00,75,94
2016-10-16T02:53:00,75,94
2016-10-16T03:53:00,75,94
2016-10-16T04:53:00,75,94
2016-10-16T05:46:00,74,97
2016-10-16T05:53:00,74,97
2016-10-16T06:00:00,75,90
2016-10-16T06:51:00,75,94
2016-10-16T06:53:00,75,94
2016-10-16T07:22:00,75,94
2016-10-16T07:53:00,77,88
2016-10-16T08:51:00,79,79
2016-10-16T08:53:00,79,79
2016-10-16T09:53:00,81,72
2016-10-16T10:53:00,86,59
2016-10-16T11:53:00,89,50
2016-10-16T12:00:00,89,48
2016-10-16T12:53:00,90,48
2016-10-16T13:53:00,91,45
2016-10-16T14:53:00,91,44
2016-10-16T15:53:00,91,42
2016-10-16T16:53:00,89,45
2016-10-16T17:53:00,82,58
2016-10-16T18:00:00,86,48
2016-10-16T18:53:00,79,65
2016-10-16T19:53:00,75,76
2016-10-16T20:53:00,77,77
2016-10-16T21:53:00,74,85
2016-10-16T22:53:00,74,88
2016-10-16T23:53:00,73,90
2016-10-17T00:00:00,75,84
2016-10-17T00:53:00,72,97
2016-10-17T01:53:00,72,97
2016-10-17T02:28:00,73,94
2016-10-17T02:51:00,73,94
2016-10-17T02:53:00,73,94
2016-10-17T03:53:00,73,96
2016-10-17T04:53:00,74,97
2016-10-17T05:30:00,74,97
2016-10-17T05:53:00,73,96
2016-10-17T06:00:00,75,90
2016-10-17T06:44:00,72,100
2016-10-17T06:53:00,73,96
2016-10-17T07:53:00,77,88
2016-10-17T08:53:00,79,79
2016-10-17T09:53:00,81,69
2016-10-17T10:53:00,87,57
2016-10-17T11:53:00,87,53
2016-10-17T12:00:00,88,55
2016-10-17T12:53:00,90,48
2016-10-17T13:53:00,92,44
2016-10-17T14:53:00,93,42
2016-10-17T15:53:00,92,43
2016-10-17T16:53:00,91,41
2016-10-17T17:53:00,83,53
2016-10-17T18:00:00,86,49
2016-10-17T18:53:00,77,69
2016-10-17T19:53:00,78,67
2016-10-17T20:53:00,78,67
2016-10-17T21:53:00,75,76
2016-10-17T22:53:00,75,82
2016-10-17T23:38:00,74,91
2016-10-17T23:53:00,75,90
2016-10-18T00:00:00,76,82
2016-10-18T00:53:00,76,91
2016-10-18T01:25:00,76,91
2016-10-18T01:53:00,77,88
2016-10-18T02:51:00,75,94
2016-10-18T02:53:00,75,94
2016-10-18T02:59:00,76,91
2016-10-18T03:33:00,76,91
2016-10-18T03:53:00,76,91
2016-10-18T04:53:00,76,91
2016-10-18T04:58:00,75,90
2016-10-18T05:53:00,74,94
2016-10-18T06:00:00,76,85
2016-10-18T06:27:00,75,90
2016-10-18T06:53:00,76,88
2016-10-18T07:09:00,75,90
2016-10-18T07:33:00,76,88
2016-10-18T07:53:00,78,85
2016-10-18T08:51:00,81,74
2016-10-18T08:53:00,81,72
2016-10-18T09:53:00,83,67
2016-10-18T10:53:00,87,61
2016-10-18T11:53:00,86,61
2016-10-18T12:00:00,89,57
2016-10-18T12:53:00,90,54
2016-10-18T13:53:00,90,56
2016-10-18T14:53:00,90,50
2016-10-18T15:53:00,91,47
2016-10-18T16:53:00,90,47
2016-10-18T17:53:00,86,55
2016-10-18T18:00:00,86,53
2016-10-18T18:53:00,77,74
2016-10-18T19:53:00,80,67
2016-10-18T20:53:00,80,74
2016-10-18T21:53:00,78,85
2016-10-18T22:53:00,76,91
2016-10-18T23:34:00,75,94
2016-10-18T23:53:00,75,94
2016-10-19T00:00:00,77,88
2016-10-19T00:42:00,75,96
2016-10-19T00:53:00,76,94
2016-10-19T01:53:00,76,94
2016-10-19T02:38:00,76,94
2016-10-19T02:53:00,76,94
2016-10-19T03:51:00,75,94
2016-10-19T03:53:00,75,96
2016-10-19T04:41:00,75,96
2016-10-19T04:53:00,75,96
2016-10-19T05:53:00,75,96
2016-10-19T06:00:00,76,94
2016-10-19T06:53:00,74,100
2016-10-19T07:53:00,77,94
2016-10-19T08:53:00,81,79
2016-10-19T09:12:00,82,77
2016-10-19T09:45:00,84,70
2016-10-19T09:53:00,85,68
2016-10-19T10:53:00,86,61
2016-10-19T11:53:00,89,53
2016-10-19T12:00:00,90,52
2016-10-19T12:53:00,88,52
2016-10-19T13:53:00,90,48
2016-10-19T14:53:00,89,47
2016-10-19T15:53:00,90,48
2016-10-19T16:53:00,88,50
2016-10-19T17:53:00,87,51
2016-10-19T18:00:00,86,53
2016-10-19T18:53:00,80,67
2016-10-19T19:53:00,82,65
2016-10-19T20:53:00,79,72
2016-10-19T21:53:00,75,82
2016-10-19T22:53:00,74,88
2016-10-19T23:53:00,72,91
2016-10-20T00:00:00,75,76
2016-10-20T00:28:00,71,90
2016-10-20T00:51:00,70,88
2016-10-20T00:53:00,69,93
2016-10-20T01:08:00,69,96
2016-10-20T01:28:00,70,93
2016-10-20T01:53:00,73,90
2016-10-20T02:24:00,73,90
2016-10-20T02:38:00,72,94
2016-10-20T02:53:00,70,97
2016-10-20T03:32:00,69,96
2016-10-20T03:53:00,69,96
2016-10-20T04:53:00,70,97
2016-10-20T05:21:00,68,100
2016-10-20T05:53:00,69,96
2016-10-20T06:00:00,72,91
2016-10-20T06:53:00,69,96
2016-10-20T07:17:00,72,94
2016-10-20T07:51:00,75,89
2016-10-20T07:53:00,75,90
2016-10-20T08:53:00,79,74
2016-10-20T09:53:00,81,65
2016-10-20T10:30:00,78,69
2016-10-20T10:51:00,79,65
2016-10-20T10:53:00,78,67
2016-10-20T11:53:00,76,67
2016-10-20T12:00:00,75,66
2016-10-20T12:53:00,79,52
2016-10-20T13:53:00,80,47
2016-10-20T14:53:00,83,36
2016-10-20T15:53:00,83,31
2016-10-20T16:53:00,81,26
2016-10-20T17:53:00,77,28
2016-10-20T18:00:00,77,31
2016-10-20T18:53:00,74,33
2016-10-20T19:53:00,70,42
2016-10-20T20:53:00,68,49
2016-10-20T21:53:00,67,51
2016-10-20T22:53:00,67,49
2016-10-20T23:53:00,64,56
2016-10-21T00:00:00,65,52
2016-10-21T00:53:00,59,67
2016-10-21T01:53:00,59,64
2016-10-21T02:53:00,56,72
2016-10-21T03:53:00,57,69
2016-10-21T04:53:00,56,72
2016-10-21T05:53:00,55,74
2016-10-21T06:00:00,56,67
2016-10-21T06:53:00,54,77
2016-10-21T07:53:00,61,63
2016-10-21T08:53:00,65,52
2016-10-21T09:53:00,68,44
2016-10-21T10:53:00,70,41
2016-10-21T11:53:00,72,38
2016-10-21T12:00:00,72,38
2016-10-21T12:53:00,73,35
2016-10-21T13:53:00,74,34
2016-10-21T14:53:00,74,32
2016-10-21T15:53:00,75,29
2016-10-21T16:53:00,74,32
2016-10-21T17:53:00,70,37
2016-10-21T18:00:00,69,39
2016-10-21T18:53:00,57,69
2016-10-21T19:53:00,54,80
2016-10-21T20:53:00,53,83
2016-10-21T21:53:00,51,89
2016-10-21T22:53:00,50,89
2016-10-21T23:53:00,48,93
2016-10-22T00:00:00,54,72
2016-10-22T00:53:00,47,93
2016-10-22T01:53:00,47,93
2016-10-22T02:53:00,47,93
2016-10-22T03:53:00,47,90
2016-10-22T04:53:00,45,93
2016-10-22T05:53:00,45,90
2016-10-22T06:00:00,48,83
2016-10-22T06:53:00,44,93
2016-10-22T07:53:00,52,83
2016-10-22T08:53:00,60,67
2016-10-22T09:53:00,69,45
2016-10-22T10:53:00,73,35
2016-10-22T11:53:00,74,34
2016-10-22T12:00:00,75,36
2016-10-22T12:53:00,77,31
2016-10-22T13:53:00,78,29
2016-10-22T14:53:00,79,26
2016-10-22T15:53:00,79,25
2016-10-22T16:53:00,78,25
2016-10-22T17:53:00,66,47
2016-10-22T18:00:00,72,34
2016-10-22T18:53:00,60,62
2016-10-22T19:53:00,56,75
2016-10-22T20:53:00,55,72
2016-10-22T21:53:00,56,70
2016-10-22T22:53:00,54,77
2016-10-22T23:53:00,53,80
2016-10-23T00:00:00,60,62
2016-10-23T00:53:00,50,93
2016-10-23T01:53:00,49,93
2016-10-23T02:53:00,49,93
2016-10-23T03:53:00,49,93
2016-10-23T04:53:00,48,96
2016-10-23T05:53:00,48,96
2016-10-23T06:00:00,55,87
2016-10-23T06:53:00,50,93
2016-10-23T07:53:00,56,90
2016-10-23T08:53:00,60,86
2016-10-23T09:53:00,65,78
2016-10-23T10:53:00,77,54
2016-10-23T11:53:00,81,44
2016-10-23T12:00:00,79,50
2016-10-23T12:53:00,82,41
2016-10-23T13:53:00,81,41
2016-10-23T14:53:00,83,36
2016-10-23T15:53:00,84,36
2016-10-23T16:53:00,80,41
2016-10-23T17:53:00,78,45
2016-10-23T18:00:00,78,40
2016-10-23T18:53:00,74,57
2016-10-23T19:53:00,73,62
2016-10-23T20:53:00,73,64
2016-10-23T21:53:00,72,68
2016-10-23T22:28:00,72,71
2016-10-23T22:33:00,71,73
2016-10-23T22:53:00,71,73
2016-10-23T23:10:00,71,76
2016-10-23T23:12:00,70,79
2016-10-23T23:53:00,69,87
2016-10-24T00:00:00,70,76
2016-10-24T00:53:00,67,93
2016-10-24T01:53:00,67,97
2016-10-24T02:53:00,68,90
2016-10-24T03:53:00,68,93
2016-10-24T04:53:00,67,93
2016-10-24T05:53:00,66,96
2016-10-24T06:00:00,67,91
2016-10-24T06:53:00,67,93
2016-10-24T07:53:00,68,93
2016-10-24T08:53:00,71,84
2016-10-24T09:53:00,73,81
2016-10-24T10:53:00,79,72
2016-10-24T11:53:00,80,64
2016-10-24T12:00:00,81,62
2016-10-24T12:53:00,83,55
2016-10-24T13:53:00,83,51
2016-10-24T14:53:00,85,46
2016-10-24T15:53:00,83,49
2016-10-24T16:53:00,82,53
2016-10-24T17:53:00,78,58
2016-10-24T18:00:00,80,52
2016-10-24T18:53:00,69,81
2016-10-24T19:53:00,73,69
2016-10-24T20:53:00,69,78
2016-10-24T21:53:00,69,78
2016-10-24T22:53:00,65,87
2016-10-24T23:53:00,65,90
2016-10-25T00:00:00,70,79
2016-10-25T00:53:00,61,97
2016-10-25T01:53:00,62,96
2016-10-25T02:53:00,61,97
2016-10-25T03:51:00,61,94
2016-10-25T03:53:00,61,93
2016-10-25T04:48:00,61,100
2016-10-25T04:53:00,61,97
2016-10-25T05:15:00,63,97
2016-10-25T05:40:00,63,97
2016-10-25T05:53:00,64,93
2016-10-25T06:00:00,67,93
2016-10-25T06:24:00,64,96
2016-10-25T06:34:00,64,96
2016-10-25T06:53:00,64,100
2016-10-25T07:53:00,65,100
2016-10-25T08:18:00,66,96
2016-10-25T08:32:00,66,100
2016-10-25T08:51:00,66,100
2016-10-25T08:53:00,67,97
2016-10-25T08:59:00,67,97
2016-10-25T09:30:00,68,93
2016-10-25T09:53:00,72,82
2016-10-25T10:53:00,80,58
2016-10-25T11:53:00,82,53
2016-10-25T12:00:00,80,58
2016-10-25T12:53:00,81,51
2016-10-25T13:53:00,84,43
2016-10-25T14:53:00,84,41
2016-10-25T15:53:00,83,44
2016-10-25T16:53:00,82,46
2016-10-25T17:53:00,76,60
2016-10-25T18:00:00,78,52
2016-10-25T18:53:00,72,71
2016-10-25T19:53:00,72,73
2016-10-25T20:53:00,70,76
2016-10-25T21:53:00,68,78
2016-10-25T22:53:00,68,81
2016-10-25T23:53:00,63,93
2016-10-26T00:00:00,70,76
2016-10-26T00:53:00,61,93
2016-10-26T01:53:00,60,90
2016-10-26T02:53:00,58,100
2016-10-26T03:53:00,58,97
2016-10-26T04:46:00,59,93
2016-10-26T04:53:00,58,97
2016-10-26T05:53:00,58,97
2016-10-26T06:00:00,64,93
2016-10-26T06:53:00,57,96
2016-10-26T07:53:00,65,90
2016-10-26T08:53:00,71,79
2016-10-26T09:53:00,78,62
2016-10-26T10:53:00,81,61
2016-10-26T11:53:00,83,53
2016-10-26T12:00:00,84,53
2016-10-26T12:53:00,85,48
2016-10-26T13:53:00,85,45
2016-10-26T14:53:00,86,40
2016-10-26T15:53:00,85,40
2016-10-26T16:53:00,85,40
2016-10-26T17:53:00,74,67
2016-10-26T18:00:00,79,52
2016-10-26T18:53:00,69,76
2016-10-26T19:53:00,66,81
2016-10-26T20:53:00,66,81
2016-10-26T21:53:00,65,87
2016-10-26T22:53:00,67,84
2016-10-26T23:53:00,64,93
2016-10-27T00:00:00,70,76
2016-10-27T00:53:00,62,93
2016-10-27T01:53:00,62,96
2016-10-27T02:53:00,62,96
2016-10-27T03:53:00,60,96
2016-10-27T04:53:00,62,96
2016-10-27T05:53:00,61,97
2016-10-27T06:00:00,66,90
2016-10-27T06:53:00,60,96
2016-10-27T07:53:00,67,87
2016-10-27T08:53:00,72,82
2016-10-27T09:53:00,78,69
2016-10-27T10:53:00,80,62
2016-10-27T11:53:00,83,53
2016-10-27T12:00:00,83,55
2016-10-27T12:53:00,83,51
2016-10-27T13:53:00,86,45
2016-10-27T14:53:00,87,42
2016-10-27T15:53:00,86,43
2016-10-27T16:53:00,84,46
2016-10-27T17:53:00,79,54
2016-10-27T18:00:00,81,45
2016-10-27T18:53:00,76,60
2016-10-27T19:53:00,69,76
2016-10-27T20:53:00,64,90
2016-10-27T21:53:00,63,90
2016-10-27T22:53:00,62,86
2016-10-27T23:53:00,60,93
2016-10-28T00:00:00,69,66
2016-10-28T00:53:00,58,97
2016-10-28T01:53:00,58,93
2016-10-28T02:53:00,57,93
2016-10-28T03:53:00,56,97
2016-10-28T04:53:00,56,93
2016-10-28T05:53:00,55,93
2016-10-28T06:00:00,62,86
2016-10-28T06:18:00,53,96
2016-10-28T06:53:00,54,97
2016-10-28T07:53:00,64,87
2016-10-28T08:53:00,69,78
2016-10-28T09:53:00,76,64
2016-10-28T10:53:00,78,62
2016-10-28T11:53:00,81,54
2016-10-28T12:00:00,80,56
2016-10-28T12:53:00,82,53
2016-10-28T13:53:00,82,49
2016-10-28T14:53:00,85,45
2016-10-28T15:53:00,85,42
2016-10-28T16:53:00,84,44
2016-10-28T17:53:00,77,58
2016-10-28T18:00:00,79,50
2016-10-28T18:53:00,68,81
2016-10-28T19:53:00,67,81
2016-10-28T20:53:00,65,87
2016-10-28T21:53:00,71,73
2016-10-28T22:53:00,68,81
2016-10-28T23:53:00,65,87
2016-10-29T00:00:00,70,73
2016-10-29T00:53:00,61,93
2016-10-29T01:53:00,60,96
2016-10-29T02:31:00,60,96
2016-10-29T02:51:00,63,94
2016-10-29T02:53:00,62,96
2016-10-29T03:53:00,64,93
2016-10-29T04:53:00,66,90
2016-10-29T05:01:00,66,93
2016-10-29T05:48:00,66,100
2016-10-29T05:53:00,67,97
2016-10-29T06:00:00,67,91
2016-10-29T06:07:00,67,97
2016-10-29T06:21:00,67,97
2016-10-29T06:53:00,67,100
2016-10-29T07:01:00,67,100
2016-10-29T07:51:00,66,100
2016-10-29T07:53:00,67,100
2016-10-29T08:51:00,68,94
2016-10-29T08:53:00,68,96
2016-10-29T09:14:00,69,93
2016-10-29T09:53:00,71,84
2016-10-29T10:02:00,72,82
2016-10-29T10:35:00,75,74
2016-10-29T10:51:00,75,74
2016-10-29T10:53:00,76,72
2016-10-29T11:53:00,79,60
2016-10-29T12:00:00,81,57
2016-10-29T12:53:00,83,51
2016-10-29T13:53:00,84,44
2016-10-29T14:53:00,85,39
2016-10-29T15:53:00,84,43
2016-10-29T16:53:00,83,43
2016-10-29T17:53:00,73,64
2016-10-29T18:00:00,78,52
2016-10-29T18:53:00,69,76
2016-10-29T19:53:00,68,76
2016-10-29T20:53:00,65,87
2016-10-29T21:53:00,67,81
2016-10-29T22:53:00,67,87
2016-10-29T23:53:00,67,91
2016-10-30T00:00:00,69,81
2016-10-30T00:53:00,63,97
2016-10-30T01:53:00,63,97
2016-10-30T02:53:00,66,96
2016-10-30T03:53:00,66,96
2016-10-30T04:08:00,64,96
2016-10-30T04:53:00,64,96
2016-10-30T05:01:00,62,100
2016-10-30T05:13:00,63,97
2016-10-30T05:30:00,62,100
2016-10-30T05:46:00,62,100
2016-10-30T05:51:00,63,100
2016-10-30T05:53:00,62,100
2016-10-30T06:00:00,66,93
2016-10-30T06:03:00,61,100
2016-10-30T06:14:00,61,100
2016-10-30T06:24:00,60,100
2016-10-30T06:34:00,60,100
2016-10-30T06:51:00,63,94
2016-10-30T06:53:00,62,96
2016-10-30T07:06:00,62,100
2016-10-30T07:53:00,65,100
2016-10-30T08:01:00,65,100
2016-10-30T08:12:00,66,100
2016-10-30T08:51:00,66,100
2016-10-30T08:53:00,67,100
2016-10-30T09:08:00,68,100
2016-10-30T09:27:00,69,96
2016-10-30T09:32:00,70,97
2016-10-30T09:51:00,70,94
2016-10-30T09:53:00,70,93
2016-10-30T10:51:00,79,65
2016-10-30T10:53:00,78,69
2016-10-30T11:53:00,82,56
2016-10-30T12:00:00,83,57
2016-10-30T12:53:00,83,49
2016-10-30T13:53:00,86,43
2016-10-30T14:53:00,87,36
2016-10-30T15:53:00,87,34
2016-10-30T16:53:00,85,36
2016-10-30T17:53:00,76,58
2016-10-30T18:00:00,80,47
2016-10-30T18:53:00,74,64
2016-10-30T19:53:00,67,79
2016-10-30T20:53:00,64,87
2016-10-30T21:53:00,62,93
2016-10-30T22:53:00,61,93
2016-10-30T23:53:00,60,96
2016-10-31T00:00:00,66,81
2016-10-31T00:53:00,59,93
2016-10-31T01:53:00,56,100
2016-10-31T02:53:00,57,96
2016-10-31T03:01:00,57,100
2016-10-31T03:39:00,63,87
2016-10-31T03:50:00,61,94
2016-10-31T03:53:00,62,93
2016-10-31T04:38:00,63,93
2016-10-31T04:53:00,62,96
2016-10-31T05:25:00,64,100
2016-10-31T05:42:00,64,100
2016-10-31T05:51:00,64,100
2016-10-31T05:53:00,64,100
2016-10-31T06:00:00,62,90
2016-10-31T06:41:00,64,100
2016-10-31T06:53:00,64,100
2016-10-31T07:29:00,65,97
2016-10-31T07:45:00,65,97
2016-10-31T07:53:00,65,100
2016-10-31T08:27:00,66,93
2016-10-31T08:53:00,70,84
2016-10-31T09:53:00,74,69
2016-10-31T10:53:00,76,60
2016-10-31T11:53:00,78,64
2016-10-31T12:00:00,80,54
2016-10-31T12:14:00,78,64
2016-10-31T12:36:00,79,62
2016-10-31T12:53:00,80,60
2016-10-31T13:53:00,82,53
2016-10-31T14:53:00,83,51
2016-10-31T15:53:00,83,53
2016-10-31T16:53:00,81,57
2016-10-31T17:53:00,75,74
2016-10-31T18:00:00,78,62
2016-10-31T18:53:00,78,67
2016-10-31T19:53:00,75,79
2016-10-31T20:53:00,71,90
2016-10-31T21:53:00,71,90
2016-10-31T22:53:00,71,94
2016-10-31T23:53:00,69,96
2016-11-01T00:00:00,73,87
2016-11-01T00:38:00,69,96
2016-11-01T00:53:00,70,93
2016-11-01T01:53:00,71,94
2016-11-01T02:14:00,71,94
2016-11-01T02:53:00,72,94
2016-11-01T03:53:00,72,94
2016-11-01T04:08:00,71,96
2016-11-01T04:32:00,71,96
2016-11-01T04:51:00,72,94
2016-11-01T04:53:00,71,100
2016-11-01T05:10:00,71,96
2016-11-01T05:53:00,72,97
2016-11-01T06:00:00,72,94
2016-11-01T06:21:00,72,97
2016-11-01T06:23:00,72,97
2016-11-01T06:53:00,71,100
2016-11-01T07:39:00,72,97
2016-11-01T07:53:00,73,96
2016-11-01T08:26:00,74,94
2016-11-01T08:51:00,73,94
2016-11-01T08:53:00,75,90
2016-11-01T09:21:00,77,85
2016-11-01T09:51:00,79,79
2016-11-01T09:53:00,80,76
2016-11-01T10:24:00,83,67
2016-11-01T10:53:00,84,63
2016-11-01T11:53:00,84,61
2016-11-01T12:00:00,87,57
2016-11-01T12:53:00,86,55
2016-11-01T13:53:00,90,47
2016-11-01T14:53:00,89,45
2016-11-01T15:53:00,88,45
2016-11-01T16:53:00,88,45
2016-11-01T17:53:00,82,69
2016-11-01T18:00:00,83,67
2016-11-01T18:53:00,80,76
2016-11-01T19:35:00,79,79
2016-11-01T19:53:00,77,88
2016-11-01T20:38:00,77,90
2016-11-01T20:53:00,76,91
2016-11-01T21:53:00,74,91
2016-11-01T22:10:00,75,88
2016-11-01T22:36:00,75,90
2016-11-01T22:53:00,75,90
2016-11-01T23:53:00,75,90
2016-11-02T00:00:00,74,94
2016-11-02T00:53:00,75,94
2016-11-02T01:21:00,76,91
2016-11-02T01:51:00,75,94
2016-11-02T01:53:00,75,94
2016-11-02T02:08:00,76,91
2016-11-02T02:24:00,76,91
2016-11-02T02:51:00,75,94
2016-11-02T02:53:00,75,94
2016-11-02T03:53:00,74,97
2016-11-02T04:53:00,75,94
2016-11-02T05:53:00,75,94
2016-11-02T06:00:00,73,100
2016-11-02T06:51:00,75,94
2016-11-02T06:53:00,75,94
2016-11-02T07:24:00,75,94
2016-11-02T07:53:00,76,91
2016-11-02T08:53:00,77,90
2016-11-02T09:53:00,79,85
2016-11-02T10:53:00,81,79
2016-11-02T11:19:00,81,77
2016-11-02T11:51:00,82,74
2016-11-02T11:53:00,82,74
2016-11-02T12:00:00,82,74
2016-11-02T12:25:00,85,65
2016-11-02T12:53:00,86,63
2016-11-02T13:53:00,86,61
2016-11-02T14:53:00,85,61
2016-11-02T15:53:00,87,57
2016-11-02T16:53:00,84,65
2016-11-02T17:53:00,82,69
2016-11-02T18:00:00,83,65
2016-11-02T18:53:00,80,71
2016-11-02T19:53:00,78,76
2016-11-02T20:53:00,78,76
2016-11-02T21:53:00,75,84
2016-11-02T22:27:00,75,84
2016-11-02T22:51:00,73,89
2016-11-02T22:53:00,74,88
2016-11-02T23:51:00,75,89
2016-11-02T23:53:00,75,90
2016-11-03T00:00:00,76,85
2016-11-03T00:27:00,76,88
2016-11-03T00:51:00,75,89
2016-11-03T00:53:00,76,88
2016-11-03T01:53:00,75,90
2016-11-03T02:53:00,75,90
2016-11-03T03:53:00,74,94
2016-11-03T04:53:00,73,94
2016-11-03T05:53:00,73,94
2016-11-03T06:00:00,74,91
2016-11-03T06:53:00,73,94
2016-11-03T07:07:00,73,94
2016-11-03T07:16:00,73,94
2016-11-03T07:30:00,74,94
2016-11-03T07:53:00,75,94
2016-11-03T08:34:00,76,91
2016-11-03T08:53:00,77,85
2016-11-03T09:25:00,78,82
2016-11-03T09:53:00,80,76
2016-11-03T10:22:00,82,69
2016-11-03T10:53:00,82,67
2016-11-03T11:53:00,83,63
2016-11-03T12:00:00,74,94
2016-11-03T12:07:00,83,63
2016-11-03T12:22:00,78,79
2016-11-03T12:31:00,78,79
2016-11-03T12:53:00,76,88
2016-11-03T13:35:00,76,94
2016-11-03T13:53:00,77,88
2016-11-03T14:51:00,70,88
2016-11-03T14:53:00,69,96
2016-11-03T14:56:00,69,96
2016-11-03T15:06:00,69,96
2016-11-03T15:12:00,69,96
2016-11-03T15:51:00,72,88
2016-11-03T15:53:00,71,90
2016-11-03T16:33:00,73,84
2016-11-03T16:53:00,73,84
2016-11-03T17:53:00,70,87
2016-11-03T18:00:00,69,93
2016-11-03T18:53:00,66,96
2016-11-03T19:27:00,67,97
2016-11-03T19:43:00,69,93
2016-11-03T19:53:00,69,96
2016-11-03T20:53:00,70,93
2016-11-03T21:40:00,70,93
2016-11-03T21:51:00,70,94
2016-11-03T21:53:00,70,93
2016-11-03T22:09:00,70,93
2016-11-03T22:53:00,70,93
2016-11-03T23:53:00,70,90
2016-11-04T00:00:00,70,90
2016-11-04T00:16:00,70,90
2016-11-04T00:53:00,70,90
2016-11-04T01:26:00,70,90
2016-11-04T01:53:00,70,90
2016-11-04T02:16:00,70,90
2016-11-04T02:51:00,70,88
2016-11-04T02:53:00,70,90
2016-11-04T03:08:00,70,90
2016-11-04T03:53:00,70,87
2016-11-04T04:53:00,69,90
2016-11-04T05:10:00,69,90
2016-11-04T05:53:00,69,90
2016-11-04T06:00:00,68,90
2016-11-04T06:15:00,69,90
2016-11-04T06:53:00,69,90
2016-11-04T07:53:00,70,90
2016-11-04T08:51:00,72,83
2016-11-04T08:53:00,71,87
2016-11-04T09:14:00,71,87
2016-11-04T09:53:00,71,87
2016-11-04T10:53:00,72,84
2016-11-04T11:53:00,73,81
2016-11-04T12:00:00,71,84
2016-11-04T12:53:00,73,81
2016-11-04T13:51:00,73,78
2016-11-04T13:53:00,73,81
2016-11-04T14:53:00,73,81
2016-11-04T15:51:00,73,78
2016-11-04T15:53:00,73,81
2016-11-04T16:53:00,73,81
2016-11-04T17:53:00,72,84
2016-11-04T18:00:00,71,84
2016-11-04T18:53:00,72,84
2016-11-04T19:03:00,72,84
2016-11-04T19:53:00,72,84
2016-11-04T20:51:00,72,83
2016-11-04T20:53:00,71,87
2016-11-04T21:53:00,70,90
2016-11-04T22:51:00,72,83
2016-11-04T22:53:00,71,87
2016-11-04T23:51:00,70,88
2016-11-04T23:53:00,70,90
2016-11-05T00:00:00,69,90
2016-11-05T00:51:00,70,88
2016-11-05T00:53:00,70,90
2016-11-05T01:53:00,70,90
2016-11-05T02:53:00,70,90
2016-11-05T03:53:00,70,90
2016-11-05T04:14:00,69,93
2016-11-05T04:35:00,69,93
2016-11-05T04:53:00,69,93
2016-11-05T05:01:00,69,93
2016-11-05T05:53:00,69,93
2016-11-05T06:00:00,68,93
2016-11-05T06:16:00,70,93
2016-11-05T06:37:00,70,90
